,Date,Total Traffic Volume,Base Interest Rate,Exchange Rate,Gross Domestic Product (GDP),Economic Growth Rate (Real GDP Growth Rate),Export price,Export growth rate,Import price,Import growth rate,Nationwide Consumer Price Index,Regular Unleaded Gasoline,Diesel Fuel for Automobiles,number of car ownership
4012,2021-12-28,9311728,1,1202.267742,546940,4.3,60730780.95,18.29823046,61159321.55,36.99955762,104.6932258,1627.82,1447.53,25307498
4013,2021-12-29,9437180,1,1202.806452,546940,4.3,60558418.44,18.2068043,61141266.51,36.97670107,104.7193548,1627.07,1446.92,25323354
4014,2021-12-30,9585235,1,1203.345161,546940,4.3,60386055.92,18.11537813,61123211.48,36.95384453,104.7454839,1626.06,1445.68,25339210
4015,2021-12-31,10227626,1,1203.883871,546940,4.3,60213693.41,18.02395197,61105156.44,36.93098799,104.7716129,1625.31,1444.7,25355066
4016,2022-01-01,8363553,1,1204.422581,546940,4.3,60041330.89,17.93252581,61087101.41,36.90813145,104.7977419,1624.93,1444,25370922
4017,2022-01-02,7632073,1,1204.96129,546940,4.3,59868968.38,17.84109964,61069046.37,36.88527491,104.823871,1624.47,1443.58,25386778
4018,2022-01-03,8860360,1.25,1205.5,512013,3.1,59696605.87,17.74967348,61050991.34,36.86241837,109.16,1623.79,1442.42,24970662
4019,2022-01-04,8913666,1.25,1205.396774,512013,3.1,59524243.35,17.65824731,61032936.3,36.83956183,109.0393548,1623.4,1442.09,24972101
4020,2022-01-05,9024029,1.25,1205.293548,512013,3.1,59351880.84,17.56682115,61014881.27,36.81670529,108.9187097,1623.03,1441.82,24973541
4021,2022-01-06,9161153,1.25,1205.190323,512013,3.1,59179518.32,17.47539499,60996826.23,36.79384875,108.7980645,1622.32,1440.91,24974980
4022,2022-01-07,10020101,1.25,1205.087097,512013,3.1,59007155.81,17.38396882,60978771.2,36.77099221,108.6774194,1621.79,1440.23,24976420
4023,2022-01-08,9040257,1.25,1204.983871,512013,3.1,58834793.29,17.29254266,60960716.17,36.74813566,108.5567742,1621.22,1439.42,24977860
4024,2022-01-09,7498058,1.25,1204.880645,512013,3.1,58662430.78,17.20111649,60942661.13,36.72527912,108.436129,1620.98,1439.13,24979299
4025,2022-01-10,9327483,1.25,1204.777419,512013,3.1,58490068.27,17.10969033,60924606.1,36.70242258,108.3154839,1621.4,1439.46,24980739
4026,2022-01-11,9010241,1.25,1204.674194,512013,3.1,58317705.75,17.01826417,60906551.06,36.67956604,108.1948387,1621.3,1439.18,24982179
4027,2022-01-12,9036621,1.25,1204.570968,512013,3.1,58145343.24,16.926838,60888496.03,36.6567095,108.0741935,1621.45,1439.54,24983618
4028,2022-01-13,9127456,1.25,1204.467742,512013,3.1,57972980.72,16.83541184,60870440.99,36.63385296,107.9535484,1621.56,1439.59,24985058
4029,2022-01-14,10030242,1.25,1204.364516,512013,3.1,57800618.21,16.74398568,60852385.96,36.61099642,107.8329032,1622.04,1439.93,24986498
4030,2022-01-15,9043345,1.25,1204.26129,512013,3.1,57628255.7,16.65255951,60834330.92,36.58813988,107.7122581,1623.2,1441.22,24987937
4031,2022-01-16,7595970,1.25,1204.158065,512013,3.1,57455893.18,16.56113335,60816275.89,36.56528334,107.5916129,1624.78,1442.77,24989377
4032,2022-01-17,9238255,1.25,1204.054839,512013,3.1,57283530.67,16.46970718,60798220.85,36.5424268,107.4709677,1626.33,1444.25,24990817
4033,2022-01-18,9120164,1.25,1203.951613,512013,3.1,57111168.15,16.37828102,60780165.82,36.51957025,107.3503226,1627.47,1445.13,24992256
4034,2022-01-19,8685550,1.25,1203.848387,512013,3.1,56938805.64,16.28685486,60762110.78,36.49671371,107.2296774,1629.3,1447.28,24993696
4035,2022-01-20,9160318,1.25,1203.745161,512013,3.1,56766443.12,16.19542869,60744055.75,36.47385717,107.1090323,1631.44,1449.5,24995135
4036,2022-01-21,10159275,1.25,1203.641935,512013,3.1,56594080.61,16.10400253,60726000.71,36.45100063,106.9883871,1634.23,1452.22,24996575
4037,2022-01-22,9245673,1.25,1203.53871,512013,3.1,56421718.1,16.01257636,60707945.68,36.42814409,106.8677419,1637.65,1455.85,24998015
4038,2022-01-23,7683940,1.25,1203.435484,512013,3.1,56249355.58,15.9211502,60689890.64,36.40528755,106.7470968,1641.46,1459.98,24999454
4039,2022-01-24,9539602,1.25,1203.332258,512013,3.1,56076993.07,15.82972404,60671835.61,36.38243101,106.6264516,1644.44,1462.91,25000894
4040,2022-01-25,9413402,1.25,1203.229032,512013,3.1,55904630.55,15.73829787,60653780.57,36.35957447,106.5058065,1645.89,1464.12,25002334
4041,2022-01-26,9740366,1.25,1203.125806,512013,3.1,55732268.04,15.64687171,60635725.54,36.33671793,106.3851613,1648.45,1466.92,25003773
4042,2022-01-27,9886829,1.25,1203.022581,512013,3.1,55559905.52,15.55544554,60617670.5,36.31386139,106.2645161,1650.81,1469.52,25005213
4043,2022-01-28,10217310,1.25,1202.919355,512013,3.1,55438676.61,15.57196124,60515167.45,36.16892774,106.143871,1653.39,1472.22,25006653
4044,2022-01-29,8642198,1.25,1202.816129,512013,3.1,55396243.74,15.75481357,60282531.39,35.83587529,106.0232258,1656.26,1475.31,25008092
4045,2022-01-30,8094552,1.25,1202.712903,512013,3.1,55353810.86,15.93766589,60049895.33,35.50282284,105.9025806,1659.44,1478.31,25009532
4046,2022-01-31,7925144,1.25,1202.609677,512013,3.1,55311377.99,16.12051822,59817259.27,35.16977038,105.7819355,1662.55,1481.21,25010972
4047,2022-02-01,9239697,1.25,1202.506452,512013,3.1,55268945.11,16.30337055,59584623.21,34.83671793,105.6612903,1664.47,1483,25012411
4048,2022-02-02,7535148,1.25,1202.403226,512013,3.1,55226512.24,16.48622288,59351987.14,34.50366547,105.5406452,1666.03,1484.35,25013851
4049,2022-02-03,8673554,1.25,1202.3,512013,3.1,55184079.36,16.66907521,59119351.08,34.17061302,105.42,1667.71,1485.89,25015291
4050,2022-02-04,9294134,1.25,1202.65,512013,3.1,55141646.49,16.85192753,58886715.02,33.83756056,105.4442857,1668.81,1487.05,25017251
4051,2022-02-05,7764861,1.25,1203,512013,3.1,55099213.62,17.03477986,58654078.96,33.50450811,105.4685714,1671.13,1489.71,25019211
4052,2022-02-06,6350086,1.25,1203.35,512013,3.1,55056780.74,17.21763219,58421442.9,33.17145566,105.4928571,1674.67,1493.54,25021171
4053,2022-02-07,8938385,1.25,1203.7,512013,3.1,55014347.87,17.40048452,58188806.84,32.8384032,105.5171429,1680.26,1499,25023132
4054,2022-02-08,9008937,1.25,1204.05,512013,3.1,54971914.99,17.58333684,57956170.77,32.50535075,105.5414286,1682.78,1501.32,25025092
4055,2022-02-09,9023942,1.25,1204.4,512013,3.1,54929482.12,17.76618917,57723534.71,32.17229829,105.5657143,1686.54,1505.56,25027052
4056,2022-02-10,9221668,1.25,1204.75,512013,3.1,54887049.24,17.9490415,57490898.65,31.83924584,105.59,1691.81,1511.18,25029013
4057,2022-02-11,9978819,1.25,1205.1,512013,3.1,54844616.37,18.13189383,57258262.59,31.50619339,105.6142857,1697.01,1516.69,25030973
4058,2022-02-12,8970993,1.25,1205.45,512013,3.1,54802183.49,18.31474616,57025626.53,31.17314093,105.6385714,1700.89,1521.1,25032933
4059,2022-02-13,7310478,1.25,1205.8,512013,3.1,54759750.62,18.49759848,56792990.47,30.84008848,105.6628571,1704.32,1524.75,25034894
4060,2022-02-14,9242427,1.25,1206.15,512013,3.1,54717317.75,18.68045081,56560354.4,30.50703602,105.6871429,1708.23,1528.91,25036854
4061,2022-02-15,9037724,1.25,1206.5,512013,3.1,54674884.87,18.86330314,56327718.34,30.17398357,105.7114286,1710.46,1531.22,25038814
4062,2022-02-16,8867345,1.25,1206.85,512013,3.1,54632452,19.04615547,56095082.28,29.84093111,105.7357143,1714.12,1535.33,25040775
4063,2022-02-17,8986150,1.25,1207.2,512013,3.1,54590019.12,19.22900779,55862446.22,29.50787866,105.76,1718.64,1540.24,25042735
4064,2022-02-18,9946596,1.25,1207.55,512013,3.1,54547586.25,19.41186012,55629810.16,29.17482621,105.7842857,1722.69,1545.08,25044695
4065,2022-02-19,8811799,1.25,1207.9,512013,3.1,54505153.37,19.59471245,55397174.1,28.84177375,105.8085714,1726.09,1549.04,25046656
4066,2022-02-20,7202873,1.25,1208.25,512013,3.1,54462720.5,19.77756478,55164538.03,28.5087213,105.8328571,1729.39,1552.79,25048616
4067,2022-02-21,9154533,1.25,1208.6,512013,3.1,54420287.62,19.96041711,54931901.97,28.17566884,105.8571429,1732.31,1555.98,25050576
4068,2022-02-22,9088848,1.25,1208.95,512013,3.1,54377854.75,20.14326943,54699265.91,27.84261639,105.8814286,1733.84,1557.47,25052537
4069,2022-02-23,9086744,1.25,1209.3,512013,3.1,54335421.88,20.32612176,54466629.85,27.50956394,105.9057143,1736.48,1560.65,25054497
4070,2022-02-24,9292518,1.25,1209.65,512013,3.1,54292989,20.50897409,54233993.79,27.17651148,105.93,1739.36,1563.99,25056457
4071,2022-02-25,10236599,1.25,1210,512013,3.1,54250556.13,20.69182642,54001357.72,26.84345903,105.9542857,1743.05,1568.31,25058418
4072,2022-02-26,9228351,1.25,1210.35,512013,3.1,54208123.25,20.87467874,53768721.66,26.51040657,105.9785714,1746.2,1572.03,25060378
4073,2022-02-27,8133879,1.25,1210.7,512013,3.1,54165690.38,21.05753107,53536085.6,26.17735412,106.0028571,1750.84,1577.05,25062338
4074,2022-02-28,10100483,1.25,1211.05,512013,3.1,54397269.38,21.04234253,53740987.37,26.15515062,106.0271429,1754.75,1581.41,25064299
4075,2022-03-01,7911863,1.25,1211.4,512013,3.1,54711742.73,20.96724247,54078253.53,26.22698546,106.0514286,1756.31,1582.87,25066259
4076,2022-03-02,8968817,1.25,1211.75,512013,3.1,55026216.08,20.89214241,54415519.68,26.29882031,106.0757143,1758.87,1585.96,25068219
4077,2022-03-03,9124138,1.25,1212.1,512013,3.1,55340689.43,20.81704234,54752785.84,26.37065515,106.1,1763.32,1590.62,25070180
4078,2022-03-04,9788266,1.25,1213.512903,512013,3.1,55655162.79,20.74194228,55090051.99,26.44248999,106.1235484,1767.09,1594.81,25071818
4079,2022-03-05,8362838,1.25,1214.925806,512013,3.1,55969636.14,20.66684222,55427318.15,26.51432484,106.1470968,1774.18,1602.22,25073456
4080,2022-03-06,6982453,1.25,1216.33871,512013,3.1,56284109.49,20.59174215,55764584.3,26.58615968,106.1706452,1786.04,1615.37,25075094
4081,2022-03-07,9056757,1.25,1217.751613,512013,3.1,56598582.84,20.51664209,56101850.46,26.65799452,106.1941935,1803.2,1634.99,25076733
4082,2022-03-08,9491403,1.25,1219.164516,512013,3.1,56913056.19,20.44154203,56439116.61,26.72982937,106.2177419,1812.9,1646.01,25078371
4083,2022-03-09,7237125,1.25,1220.577419,512013,3.1,57227529.54,20.36644196,56776382.77,26.80166421,106.2412903,1828.34,1665.13,25080009
4084,2022-03-10,9100275,1.25,1221.990323,512013,3.1,57542002.9,20.2913419,57113648.93,26.87349905,106.2648387,1860.61,1706.45,25081647
4085,2022-03-11,9911657,1.25,1223.403226,512013,3.1,57856476.25,20.21624184,57450915.08,26.9453339,106.2883871,1892.4,1750.15,25083286
4086,2022-03-12,8811525,1.25,1224.816129,512013,3.1,58170949.6,20.14114177,57788181.24,27.01716874,106.3119355,1913.73,1781.84,25084924
4087,2022-03-13,6251898,1.25,1226.229032,512013,3.1,58485422.95,20.06604171,58125447.39,27.08900358,106.3354839,1938.97,1818.45,25086562
4088,2022-03-14,8737163,1.25,1227.641935,512013,3.1,58799896.3,19.99094165,58462713.55,27.16083842,106.3590323,1965.03,1857.08,25088200
4089,2022-03-15,8971426,1.25,1229.054839,512013,3.1,59114369.65,19.91584158,58799979.7,27.23267327,106.3825806,1975.36,1872.63,25089839
4090,2022-03-16,9028120,1.25,1230.467742,512013,3.1,59428843.01,19.84074152,59137245.86,27.30450811,106.406129,1988.04,1892.42,25091477
4091,2022-03-17,8855243,1.25,1231.880645,512013,3.1,59743316.36,19.76564146,59474512.01,27.37634295,106.4296774,2000.95,1912.14,25093115
4092,2022-03-18,9392155,1.25,1233.293548,512013,3.1,60057789.71,19.69054139,59811778.17,27.4481778,106.4532258,2004.23,1917.89,25094753
4093,2022-03-19,7540751,1.25,1234.706452,512013,3.1,60372263.06,19.61544133,60149044.32,27.52001264,106.4767742,2003.42,1917.35,25096392
4094,2022-03-20,7199827,1.25,1236.119355,512013,3.1,60686736.41,19.54034127,60486310.48,27.59184748,106.5003226,2002.56,1917.35,25098030
4095,2022-03-21,9197724,1.25,1237.532258,512013,3.1,61001209.76,19.4652412,60823576.64,27.66368233,106.523871,2002.13,1917.14,25099668
4096,2022-03-22,9173324,1.25,1238.945161,512013,3.1,61315683.11,19.39014114,61160842.79,27.73551717,106.5474194,2002.18,1917.39,25101306
4097,2022-03-23,9132368,1.25,1240.358065,512013,3.1,61630156.47,19.31504108,61498108.95,27.80735201,106.5709677,2002.12,1917.82,25102945
4098,2022-03-24,9302492,1.25,1241.770968,512013,3.1,61944629.82,19.23994102,61835375.1,27.87918685,106.5945161,2001.84,1917.89,25104583
4099,2022-03-25,10111529,1.25,1243.183871,512013,3.1,62259103.17,19.16484095,62172641.26,27.9510217,106.6180645,2001.72,1918.25,25106221
4100,2022-03-26,8458911,1.25,1244.596774,512013,3.1,62573576.52,19.08974089,62509907.41,28.02285654,106.6416129,2001.81,1918.92,25107859
4101,2022-03-27,8180456,1.25,1246.009677,512013,3.1,62888049.87,19.01464083,62847173.57,28.09469138,106.6651613,2001.92,1919.65,25109498
4102,2022-03-28,9497155,1.25,1247.422581,512013,3.1,63202523.22,18.93954076,63184439.72,28.16652623,106.6887097,2000.65,1919.15,25111136
4103,2022-03-29,9423378,1.25,1248.835484,512013,3.1,63516996.58,18.8644407,63521705.88,28.23836107,106.7122581,2000.85,1919.61,25112774
4104,2022-03-30,9184917,1.25,1250.248387,512013,3.1,63759287.41,18.77265641,63794427.43,28.25365494,106.7358065,2001.15,1920.44,25114412
4105,2022-03-31,9351948,1.25,1251.66129,512013,3.1,63565202.1,18.58000843,63676947.52,27.92713293,106.7593548,2000.45,1920.32,25116051
4106,2022-04-01,10609414,1.25,1253.074194,512013,3.1,63371116.8,18.38736044,63559467.61,27.60061091,106.7829032,1999.44,1919.72,25117689
4107,2022-04-02,10471392,1.25,1254.487097,512013,3.1,63177031.49,18.19471245,63441987.7,27.2740889,106.8064516,1998.39,1918.84,25119327
4108,2022-04-03,9133725,1.5,1255.9,544240,2.9,62982946.19,18.00206446,63324507.79,26.94756688,106.83,1996.11,1916.89,25120966
4109,2022-04-04,9801801,1.5,1255.276667,544240,2.9,62788860.88,17.80941647,63207027.88,26.62104487,106.8523333,1994.54,1915.18,25122514
4110,2022-04-05,9781937,1.5,1254.653333,544240,2.9,62594775.58,17.61676849,63089547.97,26.29452286,106.8746667,1993.97,1914.62,25124062
4111,2022-04-06,9823675,1.5,1254.03,544240,2.9,62400690.27,17.4241205,62972068.06,25.96800084,106.897,1992.3,1913.19,25125610
4112,2022-04-07,9799174,1.5,1253.406667,544240,2.9,62206604.96,17.23147251,62854588.15,25.64147883,106.9193333,1990.23,1911.37,25127158
4113,2022-04-08,11014794,1.5,1252.783333,544240,2.9,62012519.66,17.03882452,62737108.24,25.31495681,106.9416667,1988.81,1910.43,25128706
4114,2022-04-09,10732483,1.5,1252.16,544240,2.9,61818434.35,16.84617653,62619628.33,24.9884348,106.964,1987.04,1909.18,25130254
4115,2022-04-10,9385265,1.5,1251.536667,544240,2.9,61624349.05,16.65352854,62502148.42,24.66191279,106.9863333,1984.87,1907.86,25131802
4116,2022-04-11,10060763,1.5,1250.913333,544240,2.9,61430263.74,16.46088056,62384668.51,24.33539077,107.0086667,1982.9,1906.17,25133350
4117,2022-04-12,9968682,1.5,1250.29,544240,2.9,61236178.44,16.26823257,62267188.6,24.00886876,107.031,1982.06,1905.5,25134898
4118,2022-04-13,9357874,1.5,1249.666667,544240,2.9,61042093.13,16.07558458,62149708.69,23.68234675,107.0533333,1980.41,1904.54,25136447
4119,2022-04-14,9750562,1.5,1249.043333,544240,2.9,60848007.83,15.88293659,62032228.78,23.35582473,107.0756667,1976.94,1902.53,25137995
4120,2022-04-15,11164497,1.5,1248.42,544240,2.9,60653922.52,15.6902886,61914748.86,23.02930272,107.098,1974.21,1900.84,25139543
4121,2022-04-16,10729630,1.5,1247.796667,544240,2.9,60459837.22,15.49764062,61797268.95,22.7027807,107.1203333,1972.26,1899.67,25141091
4122,2022-04-17,9416202,1.5,1247.173333,544240,2.9,60265751.91,15.30499263,61679789.04,22.37625869,107.1426667,1970.42,1899.2,25142639
4123,2022-04-18,10159121,1.5,1246.55,544240,2.9,60071666.6,15.11234464,61562309.13,22.04973668,107.165,1969.26,1898.83,25144187
4124,2022-04-19,10055245,1.5,1245.926667,544240,2.9,59877581.3,14.91969665,61444829.22,21.72321466,107.1873333,1968.85,1898.62,25145735
4125,2022-04-20,10081958,1.5,1245.303333,544240,2.9,59683495.99,14.72704866,61327349.31,21.39669265,107.2096667,1968.37,1899.04,25147283
4126,2022-04-21,10141882,1.5,1244.68,544240,2.9,59489410.69,14.53440067,61209869.4,21.07017063,107.232,1967.79,1899.54,25148831
4127,2022-04-22,11161304,1.5,1244.056667,544240,2.9,59295325.38,14.34175269,61092389.49,20.74364862,107.2543333,1967.3,1900.24,25150379
4128,2022-04-23,10779933,1.5,1243.433333,544240,2.9,59101240.08,14.1491047,60974909.58,20.41712661,107.2766667,1966.82,1900.7,25151928
4129,2022-04-24,9444180,1.5,1242.81,544240,2.9,58907154.77,13.95645671,60857429.67,20.09060459,107.299,1966.64,1901.65,25153476
4130,2022-04-25,10217681,1.5,1242.186667,544240,2.9,58713069.47,13.76380872,60739949.76,19.76408258,107.3213333,1966.5,1902.33,25155024
4131,2022-04-26,9539218,1.5,1241.563333,544240,2.9,58518984.16,13.57116073,60622469.85,19.43756056,107.3436667,1966.66,1902.69,25156572
4132,2022-04-27,10205032,1.5,1240.94,544240,2.9,58324898.86,13.37851274,60504989.94,19.11103855,107.366,1967.62,1906.16,25158120
4133,2022-04-28,10334707,1.5,1240.316667,544240,2.9,58130813.55,13.18586476,60387510.03,18.78451654,107.3883333,1968.2,1908.09,25159668
4134,2022-04-29,11055771,1.5,1239.693333,544240,2.9,57936728.24,12.99321677,60270030.12,18.45799452,107.4106667,1968.74,1909.86,25161216
4135,2022-04-30,10969513,1.5,1239.07,544240,2.9,57905988.7,13.04324837,60262988.16,18.52751211,107.433,1969.9,1911.81,25162764
4136,2022-05-01,9686973,1.5,1238.446667,544240,2.9,58028385.8,13.32079208,60359481.78,18.96831683,107.4553333,1971.64,1915.25,25164312
4137,2022-05-02,10246907,1.5,1237.823333,544240,2.9,58150782.91,13.59833579,60455975.4,19.40912155,107.4776667,1974.77,1920.52,25165860
4138,2022-05-03,10250709,1.75,1237.2,544240,2.9,58273180.01,13.8758795,60552469.03,19.84992627,107.5,1954.8,1908.76,25167409
4139,2022-05-04,11584701,1.75,1239.174194,544240,2.9,58395577.11,14.15342321,60648962.65,20.29073099,107.5229032,1944.63,1904.81,25168966
4140,2022-05-05,10735410,1.75,1241.148387,544240,2.9,58517974.22,14.43096693,60745456.27,20.73153571,107.5458065,1937.99,1903.93,25170524
4141,2022-05-06,12034689,1.75,1243.122581,544240,2.9,58640371.32,14.70851064,60841949.89,21.17234043,107.5687097,1934.47,1906.66,25172081
4142,2022-05-07,11977812,1.75,1245.096774,544240,2.9,58762768.42,14.98605435,60938443.52,21.61314514,107.5916129,1932.2,1910.34,25173639
4143,2022-05-08,10950002,1.75,1247.070968,544240,2.9,58885165.53,15.26359806,61034937.14,22.05394986,107.6145161,1931.69,1914.2,25175196
4144,2022-05-09,10460526,1.75,1249.045161,544240,2.9,59007562.63,15.54114177,61131430.76,22.49475458,107.6374194,1933.32,1920.01,25176754
4145,2022-05-10,10194958,1.75,1251.019355,544240,2.9,59129959.73,15.81868549,61227924.38,22.9355593,107.6603226,1935.93,1924.7,25178311
4146,2022-05-11,10144353,1.75,1252.993548,544240,2.9,59252356.84,16.0962292,61324418.01,23.37636402,107.6832258,1938.49,1931.32,25179869
4147,2022-05-12,10274652,1.75,1254.967742,544240,2.9,59374753.94,16.37377291,61420911.63,23.81716874,107.706129,1943.79,1941.46,25181426
4148,2022-05-13,11274302,1.75,1256.941935,544240,2.9,59497151.04,16.65131662,61517405.25,24.25797346,107.7290323,1946.11,1947.59,25182984
4149,2022-05-14,10853654,1.75,1258.916129,544240,2.9,59619548.15,16.92886033,61613898.87,24.69877818,107.7519355,1948.69,1953.29,25184541
4150,2022-05-15,9398800,1.75,1260.890323,544240,2.9,59741945.25,17.20640404,61710392.49,25.13958289,107.7748387,1951.7,1959.24,25186099
4151,2022-05-16,10297907,1.75,1262.864516,544240,2.9,59864342.35,17.48394776,61806886.12,25.58038761,107.7977419,1954.7,1964.02,25187656
4152,2022-05-17,10184556,1.75,1264.83871,544240,2.9,59986739.46,17.76149147,61903379.74,26.02119233,107.8206452,1956.42,1966.48,25189214
4153,2022-05-18,10114685,1.75,1266.812903,544240,2.9,60109136.56,18.03903518,61999873.36,26.46199705,107.8435484,1958.73,1970.51,25190771
4154,2022-05-19,10306466,1.75,1268.787097,544240,2.9,60231533.66,18.31657889,62096366.98,26.90280177,107.8664516,1963.26,1976.49,25192329
4155,2022-05-20,11461999,1.75,1270.76129,544240,2.9,60353930.77,18.5941226,62192860.61,27.34360649,107.8893548,1967.33,1981.61,25193886
4156,2022-05-21,10873471,1.75,1272.735484,544240,2.9,60476327.87,18.87166632,62289354.23,27.78441121,107.9122581,1972.11,1986.76,25195444
4157,2022-05-22,9460896,1.75,1274.709677,544240,2.9,60598724.97,19.14921003,62385847.85,28.22521593,107.9351613,1977.39,1990.99,25197001
4158,2022-05-23,10314945,1.75,1276.683871,544240,2.9,60721122.08,19.42675374,62482341.47,28.66602064,107.9580645,1982.53,1994.32,25198559
4159,2022-05-24,10194066,1.75,1278.658065,544240,2.9,60843519.18,19.70429745,62578835.09,29.10682536,107.9809677,1985.07,1995.79,25200116
4160,2022-05-25,10199615,1.75,1280.632258,544240,2.9,60965916.28,19.98184116,62675328.72,29.54763008,108.003871,1988.77,1998.38,25201674
4161,2022-05-26,10267136,1.75,1282.606452,544240,2.9,61088313.39,20.25938487,62771822.34,29.9884348,108.0267742,1994.77,2000.93,25203231
4162,2022-05-27,11347050,1.75,1284.580645,544240,2.9,61210710.49,20.53692859,62868315.96,30.42923952,108.0496774,1998.59,2002.68,25204789
4163,2022-05-28,10763914,1.75,1286.554839,544240,2.9,61333107.59,20.8144723,62964809.58,30.87004424,108.0725806,2001.53,2003.85,25206346
4164,2022-05-29,9335701,1.75,1288.529032,544240,2.9,61455504.7,21.09201601,63061303.21,31.31084896,108.0954839,2004.55,2005.14,25207904
4165,2022-05-30,10204893,1.75,1290.503226,544240,2.9,61577901.8,21.36955972,63157796.83,31.75165368,108.1183871,2007.62,2005.62,25209461
4166,2022-05-31,10731233,1.75,1292.477419,544240,2.9,61477617.95,20.93195703,63080629.97,31.4366126,108.1412903,2008.76,2006.09,25211019
4167,2022-06-01,8766579,1.75,1294.451613,544240,2.9,61349902.39,20.40625658,62982070.14,31.02846008,108.1641935,2010.45,2007.13,25212576
4168,2022-06-02,10308331,1.75,1296.425806,544240,2.9,61222186.84,19.88055614,62883510.32,30.62030756,108.1870968,2012.69,2008.23,25214134
4169,2022-06-03,11693602,1.75,1298.4,544240,2.9,61094471.28,19.3548557,62784950.5,30.21215505,108.21,2015.37,2009.47,25215692
4170,2022-06-04,11834738,1.75,1298.423333,544240,2.9,60966755.72,18.82915526,62686390.68,29.80400253,108.2273333,2017.79,2011.18,25217828
4171,2022-06-05,9739179,1.75,1298.446667,544240,2.9,60839040.16,18.30345481,62587830.86,29.39585001,108.2446667,2020.84,2013.43,25219965
4172,2022-06-06,9752445,1.75,1298.47,544240,2.9,60711324.6,17.77775437,62489271.04,28.98769749,108.262,2026.21,2018.44,25222101
4173,2022-06-07,10136027,1.75,1298.493333,544240,2.9,60583609.04,17.25205393,62390711.22,28.57954498,108.2793333,2029.29,2021.12,25224238
4174,2022-06-08,9935508,1.75,1298.516667,544240,2.9,60455893.48,16.72635349,62292151.4,28.17139246,108.2966667,2032.04,2023.85,25226375
4175,2022-06-09,9981599,1.75,1298.54,544240,2.9,60328177.92,16.20065304,62193591.58,27.76323994,108.314,2035.74,2027.96,25228511
4176,2022-06-10,11067553,1.75,1298.563333,544240,2.9,60200462.36,15.6749526,62095031.76,27.35508742,108.3313333,2042.04,2036.52,25230648
4177,2022-06-11,10509018,1.75,1298.586667,544240,2.9,60072746.8,15.14925216,61996471.94,26.94693491,108.3486667,2048.47,2044.4,25232784
4178,2022-06-12,9084025,1.75,1298.61,544240,2.9,59945031.24,14.62355172,61897912.11,26.53878239,108.366,2056.79,2054.37,25234921
4179,2022-06-13,10082248,1.75,1298.633333,544240,2.9,59817315.68,14.09785127,61799352.29,26.13062987,108.3833333,2064.59,2063.53,25237058
4180,2022-06-14,9687908,1.75,1298.656667,544240,2.9,59689600.12,13.57215083,61700792.47,25.72247735,108.4006667,2068.6,2067.99,25239194
4181,2022-06-15,9791965,1.75,1298.68,544240,2.9,59561884.56,13.04645039,61602232.65,25.31432484,108.418,2074.3,2074.89,25241331
4182,2022-06-16,10286276,1.75,1298.703333,544240,2.9,59434169,12.52074995,61503672.83,24.90617232,108.4353333,2081.98,2083.67,25243467
4183,2022-06-17,11509284,1.75,1298.726667,544240,2.9,59306453.45,11.9950495,61405113.01,24.4980198,108.4526667,2087.61,2090.62,25245604
4184,2022-06-18,10960480,1.75,1298.75,544240,2.9,59178737.89,11.46934906,61306553.19,24.08986728,108.47,2092.2,2096.1,25247741
4185,2022-06-19,9302764,1.75,1298.773333,544240,2.9,59051022.33,10.94364862,61207993.37,23.68171477,108.4873333,2098.45,2104.2,25249877
4186,2022-06-20,10473981,1.75,1298.796667,544240,2.9,58923306.77,10.41794818,61109433.55,23.27356225,108.5046667,2104.63,2112.5,25252014
4187,2022-06-21,10346905,1.75,1298.82,544240,2.9,58795591.21,9.892247735,61010873.73,22.86540973,108.522,2107.53,2115.96,25254150
4188,2022-06-22,10334473,1.75,1298.843333,544240,2.9,58667875.65,9.366547293,60912313.91,22.45725722,108.5393333,2111.28,2120.85,25256287
4189,2022-06-23,9779043,1.75,1298.866667,544240,2.9,58540160.09,8.840846851,60813754.08,22.0491047,108.5566667,2116.35,2127.58,25258424
4190,2022-06-24,10907981,1.75,1298.89,544240,2.9,58412444.53,8.315146408,60715194.26,21.64095218,108.574,2120.14,2133.25,25260560
4191,2022-06-25,10538751,1.75,1298.913333,544240,2.9,58284728.97,7.789445966,60616634.44,21.23279966,108.5913333,2123.61,2138.2,25262697
4192,2022-06-26,8907940,1.75,1298.936667,544240,2.9,58157013.41,7.263745523,60518074.62,20.82464715,108.6086667,2126.71,2143.13,25264833
4193,2022-06-27,9959518,1.75,1298.96,544240,2.9,58029297.85,6.738045081,60419514.8,20.41649463,108.626,2129.47,2147.06,25266970
4194,2022-06-28,9728941,1.75,1298.983333,544240,2.9,57901582.29,6.212344639,60320954.98,20.00834211,108.6433333,2131.16,2149.16,25269107
4195,2022-06-29,9438747,1.75,1299.006667,544240,2.9,57773866.73,5.686644196,60222395.16,19.60018959,108.6606667,2133.8,2153,25271243
4196,2022-06-30,9293402,1.75,1299.03,544240,2.9,57702060.7,5.328502212,60194040.66,19.31986518,108.678,2137.3,2158.24,25273380
4197,2022-07-01,11065113,1.75,1299.053333,544240,2.9,57785710.41,5.436254477,60360891.18,19.39496524,108.6953333,2141.09,2163.15,25275516
